,Herbivore.Insectivore.Rho,Herbivore.Insectivore.P,Herbivore.Insectivore.p.adj,Herbivore.Omnivore.Rho,Herbivore.Omnivore.P,Herbivore.Omnivore.p.adj,Insectivore.Omnivore.Rho,Insectivore.Omnivore.P,Insectivore.Omnivore.p.adj,Herbivore.Vertivore.Rho,Herbivore.Vertivore.P,Herbivore.Vertivore.p.adj,Insectivore.Vertivore.Rho,Insectivore.Vertivore.P,Insectivore.Vertivore.p.adj,Omnivore.Vertivore.Rho,Omnivore.Vertivore.P,Omnivore.Vertivore.p.adj,Carnivore.Herbivore.Rho,Carnivore.Herbivore.P,Carnivore.Herbivore.p.adj,Carnivore.Omnivore.Rho,Carnivore.Omnivore.P,Carnivore.Omnivore.p.adj
SLC14A2,6.09047815314139,6.75443678896588e-09,6.33228448965551e-06,2.54724293929127,0.0651466892486661,1,-3.39357256197363,0.00413923674710361,0.161688935433735,3.38483309488604,0.00427329280783117,0.114078739668395,-1.23824587790152,1,1,1.43404860786593,0.909350352696418,1,-6.19620637533323,1.73520833307462e-09,1.53167860271281e-06,-3.16578281614474,0.00463998679598381,0.166573305886443
ABCA8,-0.527394572230448,1,1,-2.22204389683268,0.157682035007492,1,-1.48769513614303,0.82098786532294,1,-2.27078786116747,0.138958938871314,0.84892308154459,-1.74242257052059,0.488607175947059,1,-0.627062486537589,1,1,1.47455126009293,0.420999680445069,0.996297304014935,-0.791570548789691,1,1
TNFRSF11A,-0.0128335789694759,1,1,0.0966858747881201,1,1,0.0970312246415549,1,1,-0.0282592924503111,1,1,-0.0169146913762702,1,1,-0.09530642575446,1,1,0.023146392337364,1,1,0.115557225732071,1,1
BCL2L14,1.0160472831376,1,1,1.94718342512849,0.309076488558979,1,0.763270987907953,1,1,-2.08989077604749,0.2197656741671,1,-2.74266392599771,0.0365658137312148,0.739102526065713,-3.5103662223762,0.00268493948540888,0.485165330146534,0.31636441998126,1,1,2.26249254739228,0.0710009663182807,0.62016327157865
SEMA6B,1.10509566658792,1,1,1.4258024420027,0.923552255011993,1,0.230706101669244,1,1,-0.146771681317285,1,1,-0.879909613353221,1,1,-1.0712743033996,1,1,-0.807497505615775,1,1,0.627453311348,1,1
CCDC130,3.09992453019586,0.0116141974590629,0.140042573863299,2.69443460178768,0.04230489706292,0.952524231170225,-0.548350198145867,1,1,0.448088958770749,1,1,-1.88486011036547,0.356692361130686,1,-1.5037532009568,0.795869551392165,1,-2.50439784614919,0.0367980061456949,0.210518825856766,0.320642668078724,1,1
MFSD11,-0.510297269289978,1,1,-0.100742501506324,1,1,0.393929903366713,1,1,0.434804432909037,1,1,0.753987398930498,1,1,0.488632850338,1,1,0.223798727992851,1,1,0.112393633275764,1,1
EVPL,-2.58116241339183,0.0590809466509756,0.3977779279063,-1.22591993674632,1,1,1.2928006780454,1,1,-3.63883094244748,0.001643271063199,0.0633067141038691,-1.47944527628361,0.834128081403899,1,-2.56727897003962,0.0615000675856522,1,3.69332347686154,0.000664026523716447,0.01366856243469,2.12715840311313,0.100220772071258,0.728993168056858
ZSCAN5B,0.51460628136433,1,1,-1.84896743267132,0.386775092820253,1,-2.14584301459146,0.19131303309487,1,2.26679891384231,0.140415075110824,0.853992415455045,1.57844003775868,0.686787319690254,1,3.93648642311039,0.000496099775014173,0.270366903417785,-1.67709851857611,0.280569655355385,0.77524355008727,-3.67732383439253,0.000707081230610127,0.071211147292185
DPY19L3,-0.93811986477954,1,1,1.52167706557469,0.768540101591511,1,2.22044483992393,0.158331516646375,1,0.426927148741596,1,1,1.07655188631414,1,1,-0.662814135928603,1,1,0.505623843125,1,1,1.9480259519356,0.154235573860474,0.888127022774473
SPRED3,-1.05445244608355,1,1,1.11167392115857,1,1,1.95166212722067,0.305869991219979,1,-0.267351651459405,1,1,0.488815660760814,1,1,-1.00871455332335,1,1,0.934547145735543,1,1,1.92186645935078,0.163867689488084,0.91003652989326
SLC16A2,-1.14563096700589,1,1,-1.50322632888326,0.796684141595601,1,-0.320896161991323,1,1,-0.137514445587429,1,1,0.645022776704822,1,1,0.884353552070314,1,1,0.966742177174041,1,1,-0.605019881499338,1,1
RAMP2,-1.9471870828129,0.309073858429225,1,0.522232791740627,1,1,2.27156363985536,0.138677274592946,1,2.24701211244121,0.14783551816592,0.879351848361346,3.47204086329532,0.00309910625027753,0.262601104755155,1.79093742902611,0.439820018954013,1,0.270305721244055,1,1,0.74487078457276,1,1
EML2,-0.594883420815666,1,1,0.123834558566779,1,1,0.656678170883812,1,1,0.296577754448303,1,1,0.71412150323609,1,1,0.19038287936702,1,1,0.3128621492453,1,1,0.403741651013356,1,1
SSC5D,-0.761222964487411,1,1,0.551196731496024,1,1,1.17565067592601,1,1,0.353187072977491,1,1,0.864102479588471,1,1,-0.0479136047667988,1,1,0.417084423341533,1,1,0.901157068841391,1,1
STX10,2.49246685193692,0.0761155027367463,0.470042215336021,2.48171047255076,0.0784520799241603,1,-0.102735726843645,1,1,-0.854229907276309,1,1,-2.71612731880743,0.039630307201971,0.768920242451696,-2.6948507496186,0.0422520998107661,1,-1.43982970303639,0.449746756144761,1,1.16162161342078,0.73616759634006,1
RND2,-1.47435944784843,0.842309021169429,1,-1.89047039716785,0.352170456585047,1,-0.370375332935189,1,1,0.322509312030203,1,1,1.3511531891207,1,1,1.64271408252877,0.602652622253748,1,0.994018512761521,0.960641564061835,1,-0.975442783065936,0.988022011165536,1
ZNF581,-0.913785404127467,1,1,0.407903957755891,1,1,1.23000441968376,1,1,0.523094548438373,1,1,1.16411847792798,1,1,0.202295875881512,1,1,0.487173574141156,1,1,0.859811200431978,1,1
PTPRS,3.01454675935402,0.0154418121730198,0.168089392304279,2.76988420484128,0.0336457347979076,0.849639767623928,-0.315972560308042,1,1,1.64856861310828,0.595416259827945,1,-0.577999388147642,1,1,-0.343979500305471,1,1,-3.06399631780877,0.00655204794668692,0.0649812059009734,-0.091594851308514,1,1
C17orf113,0.0193131750722861,1,1,-0.538655141673604,1,1,-0.532404864061128,1,1,2.98807395771547,0.0168444965995589,0.250880672925387,2.88771824334038,0.0232828380290826,0.598963987581784,3.29662245040578,0.00587129685431204,0.624237705215455,-1.33791916912955,0.54276836285051,1,-1.8120526818226,0.209934170263495,1
CEACAM16,1.0393990394624,1,1,0.860424135342814,1,1,-0.18605204807517,1,1,1.37038581074681,1,1,0.559596119370796,1,1,0.711123513551804,1,1,-1.42647172450289,0.461196669201983,1,-0.446300189391474,1,1
GHDC,2.44682525379606,0.0864724171002207,0.509047800118022,-1.12717280523505,1,1,-3.27906403103885,0.00624912006483206,0.196595451268016,0.849230067509717,1,1,-0.947453245859316,1,1,1.59510093967688,0.664137992389695,1,-2.26147825995388,0.0711889722930614,0.319256846207129,-3.17202994695149,0.00454132188434223,0.165807971280875
PSENEN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAPNS1,1.22433902903836,1,1,0.881043276359273,1,1,-0.289992785397239,1,1,1.54448696598251,0.734822438556464,1,0.579089205341907,1,1,0.802370975853465,1,1,-1.63017410328454,0.309194116592448,0.824051684270784,-0.557324431018139,1,1
RASGRP4,2.73843652336677,0.0370392457098223,0.29367287314598,2.1109467569585,0.208661331188118,1,-0.677987005075731,1,1,1.84075585265486,0.393944069947289,1,-0.244841637728651,1,1,0.283026345854005,1,1,-2.93211032199447,0.0101000138499936,0.0877088008292846,-0.63347547799975,1,1
SEC11C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLRP4,1.52265944187621,0.767063579730158,1,0.635212045965616,1,1,-0.942434295652141,1,1,1.12552619783277,1,1,0.0496953079209583,1,1,0.727439657650967,1,1,-1.71349692444176,0.259863476071811,0.738403961737094,-1.06080811924074,0.86633133483935,1
CIRBP,1.16740258433486,1,1,0.378616293713867,1,1,-0.779721055955574,1,1,1.31101777719707,1,1,0.29873955495594,1,1,0.980137905928285,1,1,-1.49313958662866,0.406201956290861,0.976689035299724,-1.03231781946548,0.905769768098668,1
TMEM205,-0.00459121703957366,1,1,-0.328151029499869,1,1,-0.285530199231257,1,1,-0.275389473873067,1,1,-0.253739443042353,1,1,-0.0355093629565599,1,1,0.130087837457561,1,1,-0.200315901329587,1,1
MICOS13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FBXW9,2.16310614486465,0.183198099579264,0.813972598841516,0.793482190448361,1,1,-1.32462645008037,1,1,0.31326198424064,1,1,-1.33927333755374,1,1,-0.285155618530107,1,1,-1.74215269432827,0.244445187261394,0.708272732196268,-0.825769255671589,1,1
PLEKHJ1,0.265433113819209,1,1,1.26877170407111,1,1,0.877228017675414,1,1,1.61296263002531,0.640515761457028,1,1.32144998759541,1,1,0.67352957957347,1,1,-0.949118173916959,1,1,0.358890025191971,1,1
FARSA,-1.12229190666221,1,1,-2.16816111996021,0.180878579142249,1,-0.927396989483209,1,1,0.489422928279146,1,1,1.27224498310812,1,1,2.0149336905894,0.263469584158329,1,0.633503069268056,1,1,-1.57275039221837,0.347329879349093,1
MPPE1,2.69691574124657,0.0419909857190433,0.317312234652721,1.95762912255954,0.301641285165194,1,-0.773475049852232,1,1,1.26228461395703,1,1,-0.84581107407444,1,1,-0.230611633395213,1,1,-2.6012747995548,0.0278634067777259,0.173637296232569,-0.451978356733257,1,1
C10orf82,-1.04622620993619,1,1,-1.11033956831189,1,1,0.0752623109869824,1,1,-0.722529267454072,1,1,0.101542694253231,1,1,0.0471617634773819,1,1,1.14478739762395,0.756891711072126,1,0.0318236847233391,1,1
CCDC43,0.201088030823757,1,1,-1.15901953043248,1,1,-1.236549096096,1,1,1.19067540372248,1,1,0.988400822955707,1,1,1.9493378656424,0.307530536478879,1,-0.681792346494722,1,1,-1.79388517298022,0.218494495474744,1
C19orf53,0.553966894207095,1,1,-0.539062628556322,1,1,-0.995628247311041,1,1,0.212624084363054,1,1,-0.218398787677584,1,1,0.601298416955615,1,1,-0.510918030800996,1,1,-0.998493238667388,0.954120724436072,1
FAAP24,0.777574882385023,1,1,-0.480359070087389,1,1,-1.15955921580493,1,1,0.480921058551781,1,1,-0.0939067310492553,1,1,0.795466720492173,1,1,-0.815841396531073,1,1,-1.22395617077381,0.662906286054608,1
CNTD1,-0.102211071358509,1,1,-0.96599076414704,1,1,-0.783271412500556,1,1,-0.851214405616135,1,1,-0.728650559982981,1,1,-0.111830329493233,1,1,0.473473896725829,1,1,-0.528753096963755,1,1
BCAS3,0.889958525351674,1,1,0.458910496946991,1,1,-0.384421101760211,1,1,0.15936288215204,1,1,-0.47696998403595,1,1,-0.176309405289877,1,1,-0.76045487522054,1,1,-0.220500065998778,1,1
POLRMT,3.03223622413299,0.0145649492041718,0.161235600046182,-0.271186838846723,1,1,-3.03399347165439,0.0144803791455564,0.319420128210803,2.51247828756361,0.0719318893073632,0.578773860424803,0.118069497274371,1,1,2.57872050146125,0.0595001923532033,1,-3.48019545356,0.00150314432082297,0.0244909703347117,-3.40877891493422,0.0019576302161882,0.11448110504558
CAPS,2.46638637024083,0.0818904148761386,0.491539104898791,0.0417025155051256,1,1,-2.21796721855376,0.159342405902765,1,2.35770207102736,0.11033066570743,0.740047378031901,0.329807457000476,1,1,2.1891234899655,0.171527193882987,1,-3.01268682519002,0.0077683797633667,0.0732238107594728,-2.64403647791517,0.0245771480345999,0.390269506251012
CCDC159,1.24073472629502,1,1,0.0204448291048863,1,1,-1.13423230208679,1,1,-0.933007995295007,1,1,-1.74772696048247,0.483067908190083,1,-0.907713401598107,1,1,-0.5267064238078,1,1,-0.461494902455666,1,1
PODNL1,0.832582437554066,1,1,-0.450313852167566,1,1,-1.19134139236119,1,1,0.0363369685345071,1,1,-0.553098005712768,1,1,0.345232712948757,1,1,-0.659333587884399,1,1,-1.05809159466445,0.870041058200008,1
TNNT1,-2.04373373248177,0.245879153183643,0.986410082309347,-1.01492015420442,1,1,0.978445893200888,1,1,-0.0695107111582039,1,1,1.41474445322897,0.94286061377548,1,0.655774967296534,1,1,1.57228418952678,0.34765397417138,0.886196447432762,0.426477911443138,1,1
RPL27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TMEM101,-0.93207844249082,1,1,-0.774206266388026,1,1,0.186391378944016,1,1,-0.583040840014706,1,1,0.125687111290958,1,1,-0.0176534367332758,1,1,0.977606435292734,0.984807039931034,1,0.147377392885791,1,1
CYGB,-0.0663966626561636,1,1,0.350641680570841,1,1,0.380161863292189,1,1,0.576203628598623,1,1,0.592440261288408,1,1,0.297652981411862,1,1,-0.220528428965725,1,1,0.146024922236925,1,1
KANK2,2.56060066349026,0.0626948322438937,0.412466001604564,-0.0623477904028008,1,1,-2.37110964451732,0.106408614823067,0.919429275544936,-1.04400807446235,1,1,-2.82857816123378,0.0280531694438042,0.652312302818877,-0.934142565997446,1,1,-1.41243439559398,0.473466284498622,1,-1.30762885693807,0.57299767281399,1
TJP3,2.73267998605061,0.0376928022173255,0.296817565589407,2.2427812454129,0.149465546704855,1,-0.501142699611872,1,1,0.915593840322007,1,1,-1.13829685961926,1,1,-0.748430903285366,1,1,-2.48757898040837,0.0385847675581001,0.216782353436015,-0.0289551762138141,1,1
PIP5K1C,-0.771575269084927,1,1,0.143979083154285,1,1,0.821844385940596,1,1,0.974691503531866,1,1,1.47289486070157,0.844676328396589,1,0.806410294125522,1,1,0.132416231709774,1,1,0.257843443503851,1,1
RAB3D,0.293417288762284,1,1,-0.373485854023148,1,1,-0.603759033259724,1,1,0.559946757576367,1,1,0.322937998977994,1,1,0.789661416362392,1,1,-0.478956312749967,1,1,-0.797140955002186,1,1
UNK,-0.460961943386631,1,1,0.426431657198499,1,1,0.810910760123601,1,1,1.06448821481764,1,1,1.32695644545267,1,1,0.726996569606039,1,1,-0.0920475657651857,1,1,0.335756061678147,1,1
SMIM22,-1.5447793648672,0.734397841240817,1,1.45457390311073,0.874723560674204,1,2.75171532269466,0.0355704189677674,0.517563345622727,2.15925367444482,0.184982951930808,1,3.15854032819259,0.00951368217015662,0.406382447785359,1.02600709190205,1,1,0.151808091584536,1,1,1.57842540374589,0.343403738748574,1
NKPD1,-3.76888187451234,0.000983882780068568,0.0264011479445949,-0.0880994708561307,1,1,3.3837701144922,0.0042898703992184,0.161781630717139,-2.48543684739582,0.0776355258041572,0.601745537990052,0.853392239230069,1,1,-2.24308463503142,0.149348143771381,1,3.88367651888702,0.000308666320342213,0.00803198040012243,3.38230519084603,0.00215640718937474,0.118144570200241
KCTD15,-1.60428475339563,0.651907801598284,1,-2.16433497565108,0.182631901809948,1,-0.453898504998756,1,1,-0.615516935118603,1,1,0.490462060006286,1,1,0.828899119912235,1,1,1.53773791215979,0.372338129646282,0.925727943563644,-0.692181812077818,1,1
RAD51D,2.61478199156287,0.0535706544452276,0.373160704158141,-0.958723902953776,1,1,-3.28862346396485,0.00604071696663869,0.195281798490475,0.24530351876935,1,1,-1.58055808577083,0.683874694888128,1,0.880648877643197,1,1,-2.1414229824115,0.0967198296722248,0.389903649260938,-2.89685257863515,0.0113078049620037,0.26430673093431
WTIP,-0.547624324593782,1,1,-0.826387688936639,1,1,-0.268833155160784,1,1,1.28428692528013,1,1,1.59282873678416,0.667191699484571,1,1.76736361596541,0.463004113024076,1,-0.0423761720687992,1,1,-0.857414378684318,1,1
CBARP,-1.04110494439083,1,1,1.46593235595207,0.856000296711283,1,2.33030385290033,0.118740583641581,0.965996611375045,-0.840431662210095,1,1,-0.0217082421120546,1,1,-1.8890178916049,0.353336588150743,1,1.1693424918757,0.726797009109549,1,2.57243130954626,0.0302960980834581,0.424880099803124
BECN1,0.572338372760071,1,1,-0.416011218206717,1,1,-0.900301697435809,1,1,1.44366338523641,0.893002113875558,1,0.973065386951261,1,1,1.66027867400418,0.581150423322477,1,-1.08033064933241,0.839984898016589,1,-1.38177832955927,0.501119324551194,1
ACLY,-1.66534392436865,0.575064960021251,1,0.452320021282348,1,1,1.92569319488192,0.324856164657291,1,0.838740193891819,1,1,1.99038566669016,0.279290805625028,1,0.468720074667102,1,1,0.861399689247406,1,1,1.21429535960437,0.673904871053065,1
C16orf71,0.886703492157301,1,1,-0.816491929480145,1,1,-1.55173232804752,0.72435770410295,1,0.522217132755853,1,1,-0.225218163924921,1,1,1.13117287624949,1,1,-0.892699897728809,1,1,-1.63441256448518,0.306516755354087,1
MBD1,2.94182499386019,0.0195770559476962,0.198086281892973,2.74810879465309,0.0359640698122578,0.882914970841025,-0.356641326966107,1,1,4.25625845233656,0.000124725835595944,0.0148463339862537,1.80022771144082,0.43094813931198,1,2.15360244045549,0.187628176372619,1,-4.24295827553568,6.61777384496016e-05,0.00272072094020472,-1.26102927590265,0.621894898769234,1
ARHGAP45,-0.273426115605433,1,1,0.280558358935273,1,1,0.491839533114449,1,1,-1.55601198157767,0.718231459631957,1,-1.22992457883956,1,1,-1.65577637898883,0.586602677996186,1,0.968931396605737,0.997738257630745,1,1.12197192471491,0.785623131755972,1
WBP2,-2.57521357538107,0.0601069240151225,0.401269072817893,-1.49622939662111,0.807563319064983,1,1.05651662382667,1,1,-0.840577854599762,1,1,1.06554560205179,1,1,0.251522578851869,1,1,2.34630168284543,0.0568822605473889,0.277766092344327,0.676058241488507,1,1
ELANE,1.44575193821839,0.889480745442952,1,0.00365734766673646,1,1,-1.37105213916487,1,1,1.97901335878858,0.286887013393641,1,0.761019647408046,1,1,1.91177372402016,0.335431340589734,1,-2.03250032603215,0.126309092423403,0.465813281126955,-1.90324009262933,0.171027671599246,0.930207046037801
TSPAN16,0.522931271129751,1,1,-1.6719248334922,0.567234870902571,1,-1.81244060345716,0.419508862688299,1,1.04752386600027,1,1,0.750803124458597,1,1,1.71256911895323,0.520751031426409,1,-0.822192450086038,1,1,-2.16192061342871,0.0918728874679688,0.701726798319318
BRSK1,-1.77226086493967,0.458107586026997,1,-0.7365744864089,1,1,0.965939875316778,1,1,0.807089294057184,1,1,2.04749435447099,0.243657423671591,1,1.29863662609599,1,1,0.975241195212844,0.988321896511029,1,0.15313924303973,1,1
APC2,-2.6099257356933,0.0543371282389475,0.375256410489969,0.948688712294755,1,1,3.25006896544809,0.00692262148636206,0.2102010572782,-1.55735782577778,0.716313320040403,1,0.467883929315354,1,1,-2.14898056425364,0.189815643931052,1,2.71328894662831,0.0199856968529443,0.139102674849389,3.39542458372756,0.00205566745543881,0.117553134189942
MAP2K6,-1.73568344714862,0.495718931427836,1,-0.60408604340242,1,1,0.982499731818284,1,1,0.232138429412257,1,1,1.45803965806643,0.868977672796409,1,0.656603256883249,1,1,1.24229226217597,0.642386247740707,1,0.47713315193186,1,1
FHOD3,1.68347495224685,0.553699105695661,1,1.47245421157535,0.845389578337991,1,-0.247652137202702,1,1,0.264925952022487,1,1,-1.01784022274948,1,1,-0.834133889744607,1,1,-1.36399886309552,0.517703770464287,1,0.216919578215202,1,1
GJC1,-2.31136350038212,0.124876711493725,0.639518836601529,-0.481984043042226,1,1,1.69054964814886,0.545537089865966,1,-2.47109223913388,0.0808206419893054,0.615616042943424,-0.664589698600512,1,1,-1.99957266274007,0.273278569939828,1,2.84902107036542,0.0131561928172975,0.105382013612406,2.11364705962873,0.103636269860553,0.739147274490236
ZBTB7C,-0.00172923064315106,1,1,-1.03208684065415,1,1,-0.943290080224376,1,1,-1.50495182299106,0.794018779956805,1,-1.42799577784603,0.919758442738887,1,-0.708272690626447,1,1,0.694995038330865,1,1,-0.384650759763529,1,1
GIPR,0.0543991519855989,1,1,0.74547417270111,1,1,0.599310648995755,1,1,0.171816963210333,1,1,0.115453886239671,1,1,-0.393435695360519,1,1,-0.127298666594991,1,1,0.612565312365793,1,1
AP1M2,0.49938472159433,1,1,0.71844487397712,1,1,0.214571071025303,1,1,1.99262623825423,0.277814339094991,1,1.51369563070705,0.780618321870052,1,1.31325341515595,1,1,-1.2967514840396,0.584150126066797,1,-0.386603610349111,1,1
TXNL1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COASY,0.540146331305742,1,1,0.180430788983966,1,1,-0.344580018211661,1,1,0.61760747674861,1,1,0.21613688003682,1,1,0.477021777819013,1,1,-0.697123788473636,1,1,-0.46790832312906,1,1
PLEKHH3,0.0236995371199875,1,1,-0.604616990786526,1,1,-0.567708700608323,1,1,-0.0877734734720377,1,1,-0.0995204637033526,1,1,0.317068342527859,1,1,0.0189776740240762,1,1,-0.574023256560395,1,1
GET3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LSM12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ACSBG2,0.592978863566574,1,1,0.653805650597615,1,1,0.0421055524451687,1,1,1.75089480412113,0.479784191845916,1,1.16670425926105,1,1,1.14664423928549,1,1,-1.30619974052404,0.574453923144327,1,-0.518374908385474,1,1
CCDC68,2.51311809806034,0.0718015601979793,0.453402423971935,-1.91173909608773,0.335458002140549,1,-4.05620399793153,0.000299260207472351,0.0424601521507274,-2.13005979299006,0.199000063370673,1,-3.85688561322789,0.000689045216851611,0.148897997791815,-0.638547873605508,1,1,-0.867787312115065,1,1,-2.68822143928474,0.0215501227111648,0.361081792065769
HIGD1B,1.01734030350207,1,1,0.58282493407353,1,1,-0.454820162454528,1,1,0.273964712837564,1,1,-0.507805472585727,1,1,-0.156361650108226,1,1,-0.882349209182283,1,1,-0.255918324381417,1,1
PLPPR2,-1.61874449153168,0.633013498622137,1,-0.297817355355342,1,1,1.22795147256318,1,1,-0.191052790831628,1,1,0.946922209372463,1,1,0.0226198333915421,1,1,1.34577945712476,0.535120957245376,1,0.93367786208816,1,1
