,Background...Carnivore.Rho,Background...Carnivore.P,Background...Carnivore.p.adj
NSG1,-2.62060857362574,0.00877729758455564,0.0583226795311371
DPEP1,1.0914769146341,0.275063084524844,0.501591511278205
C1orf159,-1.69151846850225,0.0907378235188373,0.256567253150199
PITPNM3,-1.34915202560499,0.177288140500741,0.385856385686733
CUL2,3.56330138502221,0.000366219806425616,0.00669932752946715
MYADM,-0.60038520023052,0.548249548782675,0.738315284349372
PERP,-1.93327660384289,0.0532021323700486,0.184535947346706
ERLIN1,0.311848901595529,0.755155357783541,0.872028219005807
ANKRD34C,-3.46427865175975,0.000531655476871761,0.00864236462251678
IL17RE,4.9625914040303,6.95588135620101e-07,8.86403287738937e-05
PABPC4L,-0.0373167812529712,0.970232425306826,0.985569477763882
MYD88,1.63370377410816,0.102321065524386,0.276428649351453
GRIK2,NA,NA,NA
DLGAP2,-2.6984226753118,0.00696689208975478,0.0502878676867235
TMEM235,NA,NA,NA
RGS4,NA,NA,NA
BIRC6,-0.264474501133928,0.791414310655043,0.893095458860779
MKLN1,NA,NA,NA
GABARAPL1,1.15864763519835,0.246599843600232,0.467253257083757
INPP5K,4.88616752859527,1.02817720254238e-06,0.000115378362646491
ZNF697,-1.82520729716807,0.0679697530482896,0.216034913673035
AL162231,-0.61086381622182,0.541289741141971,0.732748815047878
TMEM41A,0.847544674988972,0.396691596836019,0.618771906328138
PROSER3,2.83618969316094,0.00456553202314826,0.0382675055920181
DDN,1.43008300607798,0.152693196987533,0.353673383102517
NME6,0.187249262262017,0.851465202129288,0.927605488840562
CMSS1,1.78543339348362,0.0741910461486965,0.227213896236545
TBCEL,-0.893098318926264,0.371804523163751,0.597814752057501
TRIB3,2.77399155745463,0.00553731151939452,0.0434165252564106
ICA1,0.860994120285504,0.389241281398506,0.611846026932359
NUP62,-0.135785534080188,0.891990827268291,0.949785162840482
TMEM132D,-4.64214505101729,3.44810652155912e-06,0.000267263802910745
CLEC2L,-0.629707703547856,0.528885841454913,0.723842395372489
COL20A1,-2.67490067056621,0.00747513939528544,0.0528958452173681
ITGB7,-1.84640740760988,0.0648330724527215,0.209776595075161
ACKR2,0.700975874343662,0.48331807144919,0.688598878927545
NT5DC2,0.0381905471590422,0.969535757673552,0.985460942823929
MCMDC2,1.34470348283164,0.178721009470667,0.387711974821528
CIAO2B,0.771878768948503,0.440186233042002,0.655873997845084
KIF21B,-1.71808447769393,0.0857812076648551,0.248056157626236
SLC25A12,-0.238293121408252,0.811653756033977,0.903037314384578
TENM1,-1.13909662569583,0.25466285474714,0.476941754494053
RPL23A,NA,NA,NA
ENDOU,-1.80515505697053,0.0710504215501762,0.221660009524348
RIPOR1,2.20633751049693,0.0273603768456928,0.122811339292144
BTBD18,-2.60733453517733,0.00912501608165184,0.0598138041934606
KCNK4,0.962452081121472,0.335822562892752,0.56497693871317
CASP12,-1.95622271101733,0.0504389242590244,0.178249143145229
SEMA4D,-4.30379988601036,1.67893325338885e-05,0.000841537311040272
FNDC10,0.837341024242854,0.402400905736471,0.624147575246014
KIAA1549,-1.63528445572676,0.101989430595306,0.27587966682166
NKX1-1,-0.079854095597875,0.936353299586497,0.968793942391021
ITK,0.883517862235761,0.376956535951782,0.601729875913688
PARVG,-0.995658804829752,0.319415952304174,0.548106547392201
PRDM15,-0.706293650002601,0.480005541541945,0.686114155683382
IRGQ,1.21508050984751,0.224335386343936,0.442133413021802
TXNL4B,0.574015189147464,0.565957522844303,0.752258752851568
ITGB1,3.09374141696687,0.00197649672873568,0.021669632133433
NTF3,-0.527750413650937,0.5976725776007,0.775761980956558
PNPLA3,-1.95166974794761,0.0509774265072179,0.17936215413155
IRAG1,2.00068016368028,0.0454268684452865,0.16738148022832
KIF26A,-2.51087751256692,0.0120431476042015,0.0708051670931929
CAMK2G,NA,NA,NA
ACTBL2,-0.275967771871668,0.78257281967926,0.888250867264269
TOP2A,-1.04092278673816,0.297911385187866,0.525353993089004
SLC25A44,-1.4563250628688,0.145302780302775,0.342249045647373
RXFP1,0.46295423635308,0.643397170261424,0.806835397316407
MIDEAS,3.52219749782682,0.000427985171879186,0.00740900668817827
IL10,0.745284891193742,0.456099512866209,0.66934774772531
DCAF1,-0.794743389078792,0.426762787438643,0.645077607028034
HSD11B1L,2.23253493699381,0.025579628828101,0.117249441243375
PFN2,NA,NA,NA
NAT8L,NA,NA,NA
TAF1,1.90691364790891,0.0565317705453872,0.191888991803835
ATF5,-0.617704580005258,0.536770092372748,0.7293883859578
KY,-0.822431891997048,0.41083113464074,0.63063166308624
ZFYVE27,-0.229606541332741,0.818397523421298,0.90747316272296
RNPC3,0.0170427949416259,0.986402475295387,0.993272217305079
CHD7,-2.97162728152411,0.00296226058231556,0.0282636499849486
ANO6,0.264614339306962,0.791306572626523,0.893040898572878
CACNA2D2,-0.16883116883117,0.865929441052031,0.936268380535269
CMTM3,1.6776757855411,0.0934104090504648,0.261226022111184
EIF2B1,-0.866142885340901,0.386411809805855,0.609767487044879
TMEM177,2.22401578831947,0.0261473820104281,0.118856766411973
SYBU,-2.90309983975399,0.00369488824425656,0.0330124982346322
DGKI,-4.21258076918362,2.52469391503451e-05,0.0011004006492862
MAP3K13,1.42355596901123,0.154575049479251,0.355676360982325
TBCCD1,4.20451576701365,2.61641700275869e-05,0.00111138594549385
AK9,2.90585684132251,0.00366248972346963,0.032761961910656
RPL10,NA,NA,NA
ELFN1,-3.63351400802883,0.000279587260545645,0.00548129548477819
GPBP1,1.06616065417218,0.286351024905166,0.513519422957542
PLPP5,0.838787402789745,0.401588620978471,0.623444981793647
GREB1L,3.59534862050859,0.000323957462165042,0.00611978437007003
SLC9A3R2,0.0450792329991865,0.964044154258248,0.982900477774079
FAM47E,0.555048186876205,0.578861701276155,0.761919149080285
FKBP7,-1.43769227156276,0.150521386898719,0.350587065488854
SPATA13,-0.572789555704207,0.566787191615969,0.752962187501487
CDK6,0.914280349220726,0.360569553472268,0.587129757869378
LHFPL3,NA,NA,NA
PDZD9,1.3069528896535,0.191228711786164,0.40256898333278
WDR20,0.401029336193997,0.688398525400353,0.832943045466355
HID1,-2.03661450119024,0.0416886884545747,0.159509620430392
ALG1L2,2.48131480624946,0.0130898710159726,0.0751383708015721
KIAA0232,-5.53178607952425,3.16986349161098e-08,1.05922749607454e-05
TRPV1,3.60518583998632,0.000311929631451282,0.00594662331909337
SLC4A4,2.09582878384245,0.036097382002047,0.145365916755431
C19orf81,-0.714961850619054,0.474632616688148,0.682710030336682
COPG2,1.35696169040978,0.174793383394494,0.382642030295967
FUT2,0.348069337021356,0.727788111692852,0.85632542659045
RARG,0.61240684626696,0.540268613302771,0.732066401724592
CFB,0.06500665511678,0.948168701448036,0.975426677744274
ELOVL7,4.22332730414621,2.40721837343211e-05,0.00106791930682587
ZNF821,1.20730509384732,0.22731466968962,0.446172913212742
TNPO2,NA,NA,NA
EIF4E3,1.21505492210306,0.224345144733414,0.442133413021802
MYOCD,-0.174425676723377,0.861530936507609,0.934013884423634
NABP1,2.0120953498264,0.0442098867826568,0.165223778271201
SKOR2,0.670299114649694,0.502667131403723,0.704830814520494
PLEKHG2,1.44771334596553,0.147697235892517,0.346207846627556
PVR,NA,NA,NA
NANOS1,0.0657647329926221,0.947565134421158,0.975259200978163
NTM,-0.834028379380656,0.404264991957962,0.625381193421173
TSTA3,0.623115408076395,0.533208685125708,0.726979689748415
BRMS1,1.5587822004818,0.119047938446646,0.303668168010554
AC092835,5.01541741176135,5.29184523791522e-07,7.40712428862204e-05
FGFR1,3.57283167372194,0.000353141773414986,0.00651546630589074
TREML1,-0.276411516408647,0.782232012346959,0.88805771640813
TMEM185B,0.079398844556721,0.936715387651963,0.968793942391021
ZDHHC17,0.814716920900864,0.415234365417906,0.634408141581104
C1orf226,-3.01083482133038,0.00260530535969575,0.0260309289155405
ATP9B,-4.51873275563777,6.22108585215991e-06,0.000401486986948191
SLC2A1,-1.48552774919709,0.137404078253588,0.331035889761922
EFTUD2,NA,NA,NA
TMEM233,2.07368597888043,0.0381084842364894,0.150285150134826
STAG3,0.875150500578983,0.381492022227442,0.605203702098171
IFT140,-3.65470668368644,0.000257476171838576,0.00522351613425993
TAPBP,1.12379777130942,0.261098827187287,0.48476886830661
SELENBP1,0.700971365957893,0.483320885052015,0.688598878927545
RUNDC3A,0.733463654442084,0.463275687704744,0.674200780591861
HIPK1,-2.20959815856783,0.0271330632292552,0.122265469517024
TTLL3,-0.0319726041665988,0.974493898431903,0.987464943110372
LACTBL1,1.40919770001258,0.158776717667945,0.36119901718198
VWA5B2,-0.184537709587083,0.853591647128978,0.929028488555185
NHSL1,-1.7350786054005,0.0827268832375815,0.242851442713338
CASP14,3.28643664867358,0.00101463593890566,0.013454215708399
SLA,1.2547600533556,0.209565877945822,0.424810205806325
FTSJ3,-2.86557542821141,0.00416252095854595,0.0358721490959888
SEPTIN9,-1.39693323667906,0.162433648716731,0.366303955571908
GK,0.087869634144206,0.929980291666527,0.966755177724823
TICAM2,-0.41089381154061,0.681150400390535,0.828984836838917
PPP1R14D,2.61947875619958,0.00880642575857444,0.0584387573396663
NPNT,2.06257830130443,0.0391527110946346,0.152919303046758
NFATC1,-0.436964544484206,0.662137061399262,0.816447901518687
CHEK1,-1.1716564720278,0.24133500548744,0.462110591813911
ACE2,-1.97078600209411,0.0487483584799579,0.174841962072439
CYTH2,NA,NA,NA
SH3GL3,-0.836374872750269,0.40294404386572,0.624493795290251
AARSD1,0.484897817001891,0.627748830991218,0.795544528301573
DOHH,2.41532213260151,0.0157212988207565,0.0851282572444063
EEF2KMT,2.20748049627518,0.0272805081162753,0.122599223115491
EFNA4,1.3187346526215,0.187257837581166,0.39782369365753
P4HA3,2.46521811871953,0.0136929867921286,0.0775273635185045
CYLD,-1.06435689345171,0.287167053658719,0.514333735810451
RPL36A,0.155845765829391,0.876154595413212,0.942129337187391
PLEKHM3,-2.81827979156032,0.00482817168007329,0.0395646962143118
CLTCL1,2.44512120928247,0.0144803467621829,0.0807142878180254
FBXO24,-4.2834979552646,1.83977790200898e-05,0.000886916112624402
ACSF2,-0.655622470234758,0.512067064066737,0.712429473504281
ATXN1L,1.61037931998254,0.107315072411283,0.285155812660977
GDNF,0.842215743958154,0.399667202746221,0.621424436738178
RPP21,1.6264679048164,0.103850155611765,0.279005679816706
TVP23C,1.74057000997718,0.0817589783093528,0.241439465207725
DOCK4,-3.47042311967497,0.000519639077459658,0.00848405299431149
SNX13,0.811449408764582,0.417107634844761,0.636176039747608
POC5,3.43870543494654,0.000584502859699078,0.0091840851633177
NSUN5,1.79321911259472,0.0729378951722019,0.225162621577581
ABHD4,0.98902365706195,0.322651567240957,0.551644299784227
MYO7B,-2.61194185611783,0.00900295643204906,0.0592980533809557
FOXI3,1.86049506597564,0.0628155158789418,0.20529383009599
TMEM51,-1.20034945087034,0.230003651926206,0.449689886102505
SAMD7,0.399062850147623,0.689846894682973,0.83399483480848
PAX2,NA,NA,NA
SESTD1,1.80028200620102,0.0718161206577796,0.222935385287166
NDUFA13,4.09506548408194,4.22049079682447e-05,0.00154789073443535
DERA,0.510205803877761,0.609907286508583,0.784076917227439
ARHGAP27,-0.527560962569068,0.597804093694666,0.775846370483588
ATP2B1,-0.139761966553201,0.88884806457522,0.94811721267061
PLCL1,-1.22777629586909,0.219530956347472,0.436304501715775
RELN,-0.32256341990547,0.747025900681142,0.867214426661185
MGAT5B,-0.805088054739772,0.420768868456773,0.639488728015413
HTR3D,3.99659735325444,6.42594620182681e-05,0.00202220572195532
EZH1,1.6736218644957,0.0942049386524894,0.262520322927629
LRRC15,0.931758242008286,0.351461479534384,0.578282773581194
FBXO43,1.03284860541504,0.301674753401487,0.529506626228337
KIFC1,2.88421556867253,0.00392390046871478,0.0344245573792673
UBAP2L,-1.75579921199176,0.0791226990019015,0.236039251408722
C4A,0.761385278925648,0.446426977583488,0.661371671125409
LARP4,3.17767230312502,0.00148462445803634,0.0175920393817907
PLEKHA5,2.97621718846897,0.00291828107280542,0.0279504410775637
AP4M1,-0.189585993998454,0.849633563328122,0.926396917682908
LY6E,1.99280106049718,0.0462832356013309,0.169210068985464
CREM,-0.00546824982229803,0.995636989635798,0.997987029060598
IL34,-2.33337583330875,0.0196284285085179,0.0984170321715853
ITPKB,-1.998556998557,0.0456563069895205,0.167955255464996
PLA2G2C,-1.1802612415299,0.237896328313608,0.457889132597109
LTB,0.476135701256778,0.633977703933772,0.799758618628534
MPST,2.82744221818749,0.00469214823864496,0.0390026716774484
PAX8,-0.857585922100133,0.391121151370718,0.613279296955256
AQP12A,0.22067216302677,0.825347707828175,0.91168394054303
POLR2H,NA,NA,NA
ABCF3,2.56086526407723,0.0104411840826565,0.0649644930867897
GBE1,1.18447997557444,0.236223118362177,0.45620681363806
TSEN34,1.51744042388738,0.129155524353147,0.319426253239847
SNRK,-1.78557654236342,0.0741678478287448,0.227213896236545
ACTL6A,NA,NA,NA
ALKBH2,1.11414761495022,0.265215864475203,0.489538856571617
TMEM106C,0.437555349043381,0.661708644933787,0.816334086015555
CYP20A1,4.08706506436295,4.36864631896116e-05,0.00156407939757664
NEK10,1.72831564499655,0.083931649666866,0.244796859169759
IRAK1,-0.852930849025046,0.393697653101792,0.616028263235343
APLN,1.74563137834739,0.0808750261323608,0.23963520174298
TSPAN14,NA,NA,NA
BOLL,-2.08444859919948,0.0371193810948196,0.147701543668379
GALNT11,0.925683430169198,0.354610521460163,0.581681947332439
FCHO2,1.51328322669053,0.130207731440986,0.32102535787475
RNASE10,4.11390391770799,3.89023410121744e-05,0.0014489619608899
DNAH14,-0.246630897219231,0.805193890518563,0.899919144986101
RAD52,0.251220795540272,0.801643407495738,0.898133511621278
GASK1A,1.80288842949983,0.0714057385026245,0.222211939127476
NIPAL2,-0.581841314878203,0.560673572417213,0.748012466368347
CPS1,1.73002615603003,0.0836256021593538,0.244312838482651
ZNF652,0.134670287076815,0.892872566617267,0.950365389062988
GPR35,-2.67450022165692,0.0074840726753982,0.0528972883311005
RETREG2,-0.645653320830082,0.518503897322266,0.717193552294596
PLEKHM1,-0.254100626824755,0.799417819124833,0.896810336181745
PRNP,0.229944592820783,0.818134824536218,0.907248772607014
VGLL4,0.389152922121313,0.697163026614152,0.838055834295068
ZBTB10,1.40566838708773,0.159822618425968,0.362317610925867
MRPL55,NA,NA,NA
RANBP1,1.15523606210146,0.2479937708106,0.469007965247013
PLIN1,-1.13625914794003,0.255848122620395,0.478505997492896
RCBTB2,0.265269150421746,0.790802127842774,0.892605584474688
AL354761,-0.727726801595358,0.466780840418626,0.677246574428298
HOXC4,NA,NA,NA
LBHD1,0.501968577575441,0.615689624487082,0.787523857172482
LCE6A,NA,NA,NA
SLC2A14,1.64804981375951,0.0993424495457696,0.272146550158451
ORM2,1.09735601922342,0.272485791326702,0.498142784360024
CNTNAP5,0.194930263988893,0.845447541392135,0.92362397288265
TTC21A,0.731830215976868,0.464272203898187,0.675105031429942
PSMD13,-0.524058159485773,0.600238088740431,0.777419973273337
PGAP6,0.991725309275971,0.321331541350949,0.550014996947582
ACBD4,2.59901281807524,0.0093492282121248,0.0607888518209065
TLK1,1.61945673929017,0.105349027271407,0.281723870368157
RLN3,2.84801358323905,0.00439930468466226,0.0373953332635763
GALNTL5,3.51436672661638,0.000440803800667609,0.00756662871077492
RIMKLA,-0.975446406638266,0.329338873740094,0.55834283910035
PKMYT1,1.15559824113588,0.24784552779687,0.468845540505916
PIGV,2.62417330620162,0.00868595757116068,0.0578931355433734
MED19,0.819301016114028,0.412614692999341,0.632078966853208
EBNA1BP2,-0.648011196878787,0.51697770834802,0.716199172310132
WRAP53,-0.585053281579843,0.558511890858806,0.746651352197796
PHLDB2,-1.27964797007792,0.200668970918525,0.414981701157631
TMEM225B,1.18077130472378,0.237693586372623,0.457770211753955
GLB1L3,2.62517131169554,0.00866053810389384,0.057776624431345
UBE4A,-0.648749424269479,0.516500352600314,0.715775126984255
ITPRID2,1.10858563731907,0.267608976917131,0.492520940241358
AP5M1,1.82671978866956,0.0677419113662276,0.215721118427354
C3orf84,1.13853979103003,0.254895153335137,0.477139103784446
DHRS9,1.73612617663375,0.0825415268183343,0.242602486034622
DELE1,1.46475497523444,0.142987780029823,0.338973237948675
DMTN,1.44156171332873,0.149426055868937,0.348770039023006
TMEM191C,-1.75757434185108,0.0788199622674777,0.235376451734374
FAM126A,1.33096519802266,0.183200462486214,0.393035433643201
KBTBD13,-0.49004016261381,0.624105479055241,0.79325165668945
PCED1B,-0.4934391771195,0.6217023062433,0.79144408897566
CREB1,NA,NA,NA
RNF32,-0.235457374864052,0.813853758812452,0.904668800711765
CHFR,-1.73952277267669,0.0819428501232562,0.241674261767621
HCAR1,1.74230091566859,0.0814558032970719,0.240922681781682
FAM229A,-1.84446197223084,0.0651158429219068,0.210404594720938
SDHAF3,0.418632190180567,0.67548496019627,0.824722320795711
AKIRIN1,0.211494486853334,0.832501433775125,0.915897907301974
MAMLD1,-1.94939107544963,0.0512487395043246,0.179884989712075
PLCD4,3.63373950407727,0.000279342899974208,0.00548129548477819
FBXO10,1.5071885788107,0.131762326932901,0.32317106780393
DOCK8,-1.01390523527486,0.310627973038159,0.538930752345078
ZNF33A,1.09769416146213,0.27233806009543,0.498071930145339
PET117,-0.0221609009997862,0.982319606407154,0.991331910390217
GAS7,-1.67022543510113,0.094874769454127,0.263946699034544
ZBED5,2.34712655692454,0.0189188275250759,0.0959145008410543
ARPC4,1.40702463952415,0.159420082609354,0.36192865974123
AMOTL1,-1.52990688829273,0.126039778098946,0.314357296943747
TMEM243,1.20633665297078,0.227687710486807,0.446555380538687
TERB1,1.28071741029109,0.200292942228789,0.414620728564744
MORF4L2,1.49279412453922,0.135491085757393,0.328662599860286
ERN1,-0.77564390725948,0.437959267973486,0.654635594569592
CTNNA3,0.0362523011469641,0.97108118308623,0.986222875089279
PCYOX1,2.7432892074052,0.00608270872204619,0.0462409456871373
PPP1R9A,3.01571429622785,0.00256374703854021,0.0257422398064466
SLC13A5,1.43144306249474,0.152303274192257,0.353298361803309
ESRP1,2.33978306827254,0.0192949436026322,0.097329106659772
PPT1,1.23544025752453,0.216666697925629,0.433016631673004
CTSO,1.89949707300913,0.0574991511013107,0.194290258537114
LSM14A,0.88187596642496,0.377843885103178,0.602681773523556
BLOC1S3,1.45746457732037,0.144988182508103,0.341845278660801
C11orf95,0.798114708502235,0.424803926702182,0.643345417043078
IFT74,-2.0349725615016,0.0418536339202739,0.159856005399837
CHRM4,-0.824803488203577,0.409483165990716,0.629717721031172
CAPZB,0.354740430314331,0.722784059191744,0.853435720303593
PRKD2,1.96679019521778,0.0492074034051025,0.175839288261057
BZW2,0.16905768762936,0.865751266184296,0.936231700080061
